REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,POPESTIMATE2019,BIRTHS2019,DEATHS2019,RDEATH2019
4,9,41,39,Oregon,Lane County,382067,3425,3631,9.5475246379
4,9,41,41,Oregon,Lincoln County,49962,385,609,12.279958865
4,9,41,43,Oregon,Linn County,129749,1512,1310,10.186625194
4,9,41,45,Oregon,Malheur County,30571,396,260,8.5072966429
4,9,41,47,Oregon,Marion County,347818,4410,2893,8.3464362477
4,9,41,49,Oregon,Morrow County,11603,166,87,7.5774071332
4,9,41,51,Oregon,Multnomah County,812855,8338,6050,7.460261775
4,9,41,53,Oregon,Polk County,86085,848,703,8.2185214845
4,9,41,55,Oregon,Sherman County,1780,15,11,6.3218390805
4,9,41,57,Oregon,Tillamook County,27036,230,303,11.275257694
4,9,41,59,Oregon,Umatilla County,77950,949,665,8.5601560137
4,9,41,61,Oregon,Union County,26835,277,280,10.460251046
4,9,41,63,Oregon,Wallowa County,7208,61,71,9.9537361559
4,9,41,65,Oregon,Wasco County,26682,299,299,11.258801822
4,9,41,67,Oregon,Washington County,601592,6611,3582,5.9774917897
4,9,41,69,Oregon,Wheeler County,1332,10,18,13.417815878
4,9,41,71,Oregon,Yamhill County,107100,1096,904,8.4696932078
1,2,42,0,Pennsylvania,Pennsylvania,12801989,135190,133439,10.423736582
1,2,42,1,Pennsylvania,Adams County,103009,960,1013,9.8315629079
1,2,42,3,Pennsylvania,Allegheny County,1216045,12668,13695,11.256198306
1,2,42,5,Pennsylvania,Armstrong County,64735,643,881,13.544781569
1,2,42,7,Pennsylvania,Beaver County,163929,1506,2071,12.608405807
1,2,42,9,Pennsylvania,Bedford County,47888,447,553,11.522993895
1,2,42,11,Pennsylvania,Berks County,421164,4708,3885,9.2313943445
1,2,42,13,Pennsylvania,Blair County,121829,1146,1619,13.252459768
1,2,42,15,Pennsylvania,Bradford County,60323,632,725,11.971894945
1,2,42,17,Pennsylvania,Bucks County,628270,5694,6111,9.7302564641
1,2,42,19,Pennsylvania,Butler County,187853,1714,1976,10.524886082
1,2,42,21,Pennsylvania,Cambria County,130192,1218,1727,13.201294904
1,2,42,23,Pennsylvania,Cameron County,4447,37,70,15.645954403
1,2,42,25,Pennsylvania,Carbon County,64182,589,801,12.480815226
1,2,42,27,Pennsylvania,Centre County,162385,1147,1105,6.8002929357
1,2,42,29,Pennsylvania,Chester County,524989,5292,4194,8.0108874722
1,2,42,31,Pennsylvania,Clarion County,38438,370,440,11.412268188
1,2,42,33,Pennsylvania,Clearfield County,79255,732,943,11.874555334
1,2,42,35,Pennsylvania,Clinton County,38632,368,396,10.242085661
1,2,42,37,Pennsylvania,Columbia County,64964,515,730,11.215326589
1,2,42,39,Pennsylvania,Crawford County,84629,908,961,11.323266898
1,2,42,41,Pennsylvania,Cumberland County,253370,2585,2323,9.2090996846
1,2,42,43,Pennsylvania,Dauphin County,278299,3352,2577,9.2837599047
1,2,42,45,Pennsylvania,Delaware County,566747,6516,5504,9.7245706189
1,2,42,47,Pennsylvania,Elk County,29910,268,359,11.962679107
1,2,42,49,Pennsylvania,Erie County,269728,2855,2801,10.349694793
1,2,42,51,Pennsylvania,Fayette County,129274,1244,1820,14.021733687
1,2,42,53,Pennsylvania,Forest County,7247,20,79,10.873305347
1,2,42,55,Pennsylvania,Franklin County,155027,1730,1632,10.542431348
1,2,42,57,Pennsylvania,Fulton County,14530,144,153,10.531750129
1,2,42,59,Pennsylvania,Greene County,36233,361,430,11.797953192
1,2,42,61,Pennsylvania,Huntingdon County,45144,354,532,11.751841748
1,2,42,63,Pennsylvania,Indiana County,84073,760,896,10.634131289
1,2,42,65,Pennsylvania,Jefferson County,43425,459,519,11.925688484
1,2,42,67,Pennsylvania,Juniata County,24763,276,252,10.185727855
1,2,42,69,Pennsylvania,Lackawanna County,209674,2037,2530,12.049254304
1,2,42,71,Pennsylvania,Lancaster County,545724,7132,5160,9.4705573038
1,2,42,73,Pennsylvania,Lawrence County,85512,863,1090,12.701002097
1,2,42,75,Pennsylvania,Lebanon County,141793,1581,1504,10.624019892
1,2,42,77,Pennsylvania,Lehigh County,369318,4273,3347,9.0744323057
1,2,42,79,Pennsylvania,Luzerne County,317417,3241,3953,12.444984542
1,2,42,81,Pennsylvania,Lycoming County,113299,1133,1320,11.621508595
1,2,42,83,Pennsylvania,McKean County,40625,367,507,12.430278884
1,2,42,85,Pennsylvania,Mercer County,109424,1056,1431,13.015302758
1,2,42,87,Pennsylvania,Mifflin County,46138,574,527,11.413225915
